,id,tweet,entidad,dominio
2293,1594839716133830656,@ZeroRepublican @JoseV10 @Jou_Kaiser Les molesta saber que hay más opciones aparte de la vacuna para disminuir los síntomas y efectos del covid 🙄su universo solamente gira alrededor de una vacuna.,COVID-19,Unified Twitter Taxonomy
2294,1594838242368651266,@viajaVolaris vuelo 1310  al menos tres niños y un adulto con evidentes síntomas respiratorios  nadie les dice nada de venir tosiendo sin ninguna precaución y obviamente sin mascarillas. Aunque venga con mascarilla estás totalmente vulnerable.,COVID-19,Unified Twitter Taxonomy
2295,1594835550246256648,"👩‍👩‍👧‍👦✴️✴️""INFECCIÓN PERSISTENTE ASINTOMÁTICA O LATENTE EN NIÑOS. EL SARS COV-2 SE DETECTÓ EN BIOPSIAS DE AMÍGDALAS EN EL 25% DE LOS NIÑOS ASINTOMÁTICOS. Ninguno había presentado signos o síntomas Autores señalan: el tejido linfoide puede ser un reservorio del SARS-CoV-2"" https://t.co/AJWD8Asw4w",COVID-19: Latest news updates from around the world,Events [Entity Service]
2296,1594834990076137474,Es muy probable que me haya dado covid los primeros días de Noviembre  porque todos los enfermos post badbunny tienen los mismos síntomas que tuve yo xd,Latin music,Unified Twitter Taxonomy
2297,1594834613381337090,@arana_bethy Estimada Licda. Arana cuidese mucho y siempre use la mascarilla  con esos sintomas debe tomar mas medidas de aislamiento.,COVID-19,Unified Twitter Taxonomy
2298,1594833232805109760,@Juaniratta @CuervoVota Al fin   ya hace rato que se terminó el covid   seguíamos sin tener los síntomas! Goleadorrrr 👏🤙,COVID-19,Unified Twitter Taxonomy
2299,1594830848733454353,Antes de que las reuniones se realicen en la semana  queremos ofrecerle un repaso rápido sobre los síntomas específicos de la COVID-19. Estos síntomas pueden aparecer de 2 a 14 días después de la exposición al virus. Más información: https://t.co/Gz1E2LIKSh https://t.co/n0VAoY36FL,COVID-19: Latest news updates from around the world,Events [Entity Service]
2300,1594830491995500546,"Fui al dostor por los sintomas que tengo y me sale con la frase ""se mantuvo comiendo en la pandemia parece"" ...",COVID-19,Unified Twitter Taxonomy
2301,1594830459602706461,El @SaludSV y el ISSS no tienen una genuina idea de cómo manejar esta ola de contagios  siguen teniendo de parámetros los síntomas del covid-19 y ni siquiera tratan de identificar los de las nuevas variantes  en fin nada.,COVID-19,Unified Twitter Taxonomy
2302,1594828426602586119,Yo cuando me bajé del coche y me dieron todos los síntomas del covid de golpe en pleno agosto https://t.co/Hp57jvR4wU,COVID-19,Unified Twitter Taxonomy
2303,1594828092056666112,COVID-19: más de la mitad de los pacientes que estuvieron hospitalizados continúan con síntomas hasta dos años después https://t.co/cIvVYaGPMd,COVID-19,Unified Twitter Taxonomy
2304,1594828006631120909,✅Para mañana martes 22 de noviembre  estos serán nuestros operativos en la región. 🤔Recuerda que si presentas síntomas  debes testearte y guardar aislamiento por 5 días. 🔶 Desde las 9:00 horas vacunando todas las dosis y vacuna anual bivalente (según calendario). #YoMeVacuno https://t.co/I3M3HlXnBy,COVID-19,Unified Twitter Taxonomy
2305,1594827915094630409,Yo hubiera estado así y me tomo mi profilaxis de ivermectina…. No voy a esperarme a andar con síntomas https://t.co/z0Y7Q50gVb,COVID-19,Unified Twitter Taxonomy
2306,1594825591072727052,@caminandxlavida @emi2730 Yo no me he contagiado todavía o no he dado síntomas he sido contacto estrecho de varias personas pero los test siempre negativo,COVID-19,Unified Twitter Taxonomy
2307,1594825360214032386,@MatchMon @paulvsyg @paualt10 Técnicamente por sus síntomas  medicación y forma de tratarse son diferentes uno es la enfermedad  y el otro el virus activo (o inactivo)  la falta de educación me parece que lo tiene otro jajajajaja.,COVID-19,Unified Twitter Taxonomy
2308,1594824207443140615,@printsminions Os sintomas do COVID MDS https://t.co/issewGMqdB,COVID-19,Unified Twitter Taxonomy
2309,1594824062442012672,🇺🇸 EEUU   Entre un 10% y 20% de personas que tuvieron COVID-19 siguen experimentando síntomas. Según los Centros para el Control y prevención de Enfermedades (CDC) las afecciones posteriores son una serie de problemas que afectan a la salud  entre recaídas y afecciones crónicas. https://t.co/r382ej06sC,COVID-19,Unified Twitter Taxonomy
2310,1594820538937278464,Porfavor jóvenes y gente adulto ! Si salen y viven con adulto mayores   PÓNGASE MASCARILLA SI Están con síntomas o gripe !   Ellos caen más rápido !! Y el covid está aumentando   Gracias !,COVID-19,Unified Twitter Taxonomy
2311,1594820004008153088,@anasaavedra31 @amapolamg En mi caso lo recomendarían ya que mi hija tiene fibrosis quística  sin síntomas antes de la vacuna....no sé hace test,COVID-19,Unified Twitter Taxonomy
2312,1594819423050899457,Esta variante de Covid ha provocado preocupación entre los científicos  ya que se ha previsto que pueda causar una infección más fuerte que Perro del infierno y Ómicron. https://t.co/FBGQAGv18r,COVID-19,Unified Twitter Taxonomy
2313,1594819164765577216,@anasaavedra31 @amapolamg Para la gripe nunca me lo han recomendado (al no tener ningún síntoma  ningún neumologo  para el covid tampoco),COVID-19,Unified Twitter Taxonomy
2314,1594818342786834432,@gemmas1971 @amapolamg hay mucha gente sin síntomas con covid  antes de vacunarse es recomendable hacerse un test  y en pruebas médicas igual. Mañana me hace un test antes de mi prueba médica y yo no tengo síntomas   por poner un ejemplo.,COVID-19,Unified Twitter Taxonomy
2315,1594817690019012633,@anasaavedra31 @amapolamg Entiendo que si antes de vacunarte estas perfectamente y no tienes ningún síntoma....no entiendo hacerse un test  de siempre para la vacuna de la gripe han dicho  que con fiebre no se vacuna el cual no fue el caso,COVID-19,Unified Twitter Taxonomy
2316,1594814287884820480,@karkaytan @amapolamg @Catalina303162 a un primo mío con fiebre y síntomas hasta el tercer test no dio positivo al día siguiente,COVID-19,Unified Twitter Taxonomy
2317,1594810054297124864,@meill_on Aún en ausencia de síntomas respiratorios puede ser viral  tipo resfriado común  covid etc pero no se puede saber con exactitud  te recomiendo acudir a consulta para que te revisen como debe ser  pero si o si iniciar tratamiento sintomático  que se resume en Paracetamol,COVID-19,Unified Twitter Taxonomy
2318,1594809821680771099,@Tatoarlequinat La leche materna es de gran ayuda para prevenir infecciones  así es. Si tienen síntomas catarrales efectivamente deben usar mascarilla  higiene de manos y ventilar la casa. Evitar el tabaco también ayuda.,COVID-19,Unified Twitter Taxonomy
2319,1594808783720554518,@Alexilla86 @mmfornos @CovidRespuestas Evidentemente no leyó lo que es el Long Covid  aún con síntomas leves. Hay 17 millones de Europeos con ello  en que su vida no volvió a ser la misma.,COVID-19,Unified Twitter Taxonomy
2320,1594808072589160449,Les cuento  tengo un poco e' días con síntomas de covid o de dengue. No sé  que sea  tampoco quiero ir al médico a averiguar.,COVID-19,Unified Twitter Taxonomy
2321,1594807233174446092,@jramonfernandez Buenas noches Dr. tenemos un bebé de 3 meses  nació prematuro de 34 semanas y nos preocupa esta ola.  La leche materna  ¿ayuda a prevenir el virus o su cara más agresiva?  ¿Deberíamos llevar mascarilla nosotros (sus padres) si notamos síntoma de resfriado?  Muchas gracias.,COVID-19,Unified Twitter Taxonomy
2322,1594805945078521866,Alertan para evitar confundir síntomas de paludismo con covid 19  https://t.co/LutNbGylKE,COVID-19,Unified Twitter Taxonomy
2323,1594803643487756295,@MartaCM78 Me refiero a las pruebas del covid Porque a algunos con todos los síntomas y malestares le da negativo y a personas que se sienten muy bien les da positivo.,COVID-19,Unified Twitter Taxonomy
2324,1594803543189364750,@mmfornos @lueherr @CovidRespuestas Si si este virus presenta 27 síntomas distintos pero yo seguiré viviendo la vida como lo llevo haciendo todo este tiempo. Eso de que la vacuna reduce la gravedad si que está muy demostrado no hay vacunados fallecidos.el que tenga miedo que se ponga su mascarilla su vacuna y se,COVID-19,Unified Twitter Taxonomy
2325,1594802973078593541,.Día 2 con un + covid en casa (otra vez). Él sigue bien  con síntomas de resfriado leve. A nosotras nos duele un poco la cabeza  aunque quizá por la tensión de estar de nuevo con esto. Rezad por nosotros para acompañarnos.  #orator #oratorteam #Covid_19  | @JaViviendo_ https://t.co/9Mv5RbEts3,COVID-19,Ongoing News Story
2326,1594802537626234880,Sintomas de covid 🤡,COVID-19,Unified Twitter Taxonomy
2327,1594801487208652801,Yo síntomas como tal  tenía que me levantaba con el estómago revuelto y me daban ganas de vomitar  pero pensaba que era por el madrugón de despertarme a las 6 am. Pase casi todo el mes de diciembre así  en ese plan  con mis días de 12h en zona covid trabajando  y sino  en casa +,COVID-19,Unified Twitter Taxonomy
2328,1594792495032008705,Googlee mis síntomas y ahora temo por mi vida  tal vez sea COVID otra vez  o Monkeypox 😭😭😭,COVID-19,Unified Twitter Taxonomy
2329,1594790909417512960,@Sashatheweimara El rebrote de #COVID19 es real  por si acaso.   Yo me hice un PCR solo para salir de dudas  porque mis síntomas no eran de #Covid_19 y resultó positivo con la carga viral más elevada posible.,COVID-19,Unified Twitter Taxonomy
2330,1594790793528868864,"Los profesionales de la salud nos han enseñado a evitar nuevos contagios nos indicado cómo actuar si tenemos síntomas nos ayudan a combatir el virus y ofrecen sus servicios con la plena confianza y disposición  aunque reconocen asumen también un riesgo de contagio.",COVID-19,Unified Twitter Taxonomy
2331,1594790751266807816,#SaludYVidaAGN | Los síntomas incluyen tos  dolor de garganta  fatiga  malestar general  diarrea  congestión y secreción nasal.   #COVID19   https://t.co/Y2896ijl87,COVID-19,Unified Twitter Taxonomy
2332,1594790310529343497,Virus VSR: cómo diferenciarlo del covid y cuáles son sus síntomas https://t.co/BtcueeF3fb,COVID-19: Latest news updates from around the world,Events [Entity Service]
2333,1594789721179394050,"🔴""INFECCIÓN PERSISTENTE ASINTOMÁTICA O LATENTE EN NIÑOS  SE DETECTÓ SARS COV-2 EN BIOPSIAS DE AMÍGDALAS O ADENOIDES EN EL 25% DE LOS NIÑOS ASINTOMÁTICOS Ninguno había experimentado signos o síntomas.  Los autores señalan: El tejido linfoide puede ser un reservorio de SARS-CoV-2” https://t.co/r9lSDf9VXB",COVID-19: Latest news updates from around the world,Events [Entity Service]
2334,1594788436803723275,En dos casos (0 03 %)  se confirmó que los síntomas habían durado más de 90 días.  Diez niños fueron hospitalizados con eventos adversos graves (SAE) informados  en comparación con cero con las otras vacunas.,COVID-19,Unified Twitter Taxonomy
2335,1594787815262404609,"Llegó a la conclusión de que los síntomas informados después de la vacunación con Pfizer eran ""comparables en general"" a los de otras vacunas. Vamos a ver.",Pfizer,Brand
2336,1594785688221847563,"@coruense Covid forte. En Entroido leveino xenial pero desta volta ""estou poseída"" de todo. Non hai síntoma que non teña. Estou de baixa e non vexo o momento de respirar ben  de non ter dolores e de poder ir traballar. Estoume deprimindo.",COVID-19,Unified Twitter Taxonomy
2337,1594785082438520832,Creo estamos pasando una nueva ola de contagios 😷 #COVID19 desde hace par días me duele el cuerpo y la garganta  y varias personas me cuentan que están con los mismos síntomas.,COVID-19,Unified Twitter Taxonomy
2338,1594784401531015171,#INSPISalud Conoce los síntomas de la #COVID19 y las medidas de prevención. #JuntosPodemos https://t.co/ICwyA2QSSj,COVID-19,Unified Twitter Taxonomy
2339,1594784037968961536,@EsSaludPeru Me envían a sacar prueba covid a pesar de indicar no tener las síntomas. Salgo negativo luego de dos horas de espera regreso para que pueda atender directo y me conminan a hacer una cola con 24 pacientes a cuestas. Tan inhumanos e hdp son en el Policlinico Pablo Bermudez. https://t.co/VbhZaEHIgC,COVID-19,Unified Twitter Taxonomy
2340,1594783270398328834,❤️ #ECGCardioTeca 502 - 86 años  acude por mareos. Síntomas más frecuentes desde que pasó el COVID (poco sintomático). Toma un IECA para la PA. No hace controles de HTA.  👩‍⚕️https://t.co/4c34hJSCv4  #cardiotwitter #ecg @HiguerasJavier https://t.co/CPf2H9Y60U,COVID-19,Unified Twitter Taxonomy
2341,1594781759274684423,Los síntomas de este tatuaje fueron peor que la vacuna del COVID 😫 Moraleja: No se hagan tatuaje cuando estén a dieta y tengan bajas las defensas,COVID-19,Unified Twitter Taxonomy
2342,1594779641516068874,Entre el 10 y el 20% de la población que ha pasado el coronavirus presenta síntomas de covid persistente. ¿Cuáles son sus causas? ¿Qué tratamientos existen?  Lo hablaremos con dos expertas este miércoles 23 en el #DebatesCaixaResearch.   Vía @LaVanguardia https://t.co/gWsuVdUUmA,COVID-19,Unified Twitter Taxonomy
2343,1594778409149861892,'Perro del infierno'  la nueva variante covid: síntomas y riesgos https://t.co/VbiQdNmvFw,COVID-19,Unified Twitter Taxonomy
2344,1594777906705743872,@Merrirrous2001 @GregariusMiles 🤦🏻‍♀️Mi Meri  descanso  atención a los síntomas y aplicar los cuidados necesarios. Yo padecí Covid hace un año y fue fuerte; pero seguí al pie de la letra las indicaciones de mi médico.    🤗😍😘 ¡Bendiciones!,COVID-19,Unified Twitter Taxonomy
2345,1594777792507420672,"""¿Es esto lo que está causando #LongCovid ? Los escáneres cerebrales de pacientes con síntomas persistentes muestran grupos de placa en las áreas responsables del cansancio  los dolores de cabeza y la cognición"". Gracias por compartir @KunstJonas https://t.co/Sm18jyGSvM",COVID-19,Unified Twitter Taxonomy
2346,1594775587725447175,https://t.co/xkArk4Di0F  Precisamente por eso también  porque hay enfermedades estacionales que son contagiosas desde antes de presentar síntomas. Pero bueno  son los más vivos ellos.. 🙄 https://t.co/zhUCGdRDMh,COVID-19,Unified Twitter Taxonomy
2347,1594770066582736908,Estoy con un proveedor y tiene un cliente que alv esta enfermx  sin mascarilla y toca el mostrador a diestra y siniestra lgp :) luego que hay un vergo de gente con influenza porque la gente que esta con síntomas ni va al medico ni usa mascarilla y cuida a los demás.,COVID-19,Unified Twitter Taxonomy
2348,1594769021760638980,@eiko981 @nenhithui @xexu_fernandez Es que ahora no hay que obligar a nadie y de hecho cuanto más obligues  menos caso te van a hacer.  El primer paso es quitar las normas y volver a la normalidad  luego campañas de concienciación para quedarte en casa si tienes síntomas o usar mascarillas si es imprescindible.,COVID-19,Unified Twitter Taxonomy
