,id,tweet,sentimiento,entidad
2253,1595013791682826240,@xicosa O povo não acredita em vacina  tomou ivermectina  jato de ar na buzanfa  caiu na fakenews que prendeu o ministro do STF  só pode ser um povo muito especial para fazer sinal de celular na cabeça.,negativo,Brazil politics
2254,1595013369316397058,O que eu uso é mais eficiente ivermectina quinzenalmente. https://t.co/MQ0cdmcaPm,positivo,COVID-19
2255,1595012750111113216,@JovemPanNews Estudo no Japão diz que a ivermectina é mais eficaz que a vacina.  E aí?,positivo,COVID-19
2256,1595012445554282503,@randolfeap O senhor viu 👀 que a Ivermectina salvou vidas!? O estudo já saiu,positivo,Brazil political figures
2257,1595011867784933376,@DelmaGodoy @edsonbittenc Eu estou a par da palhaçada que aí se passa. É um vergonha  com médicos tão reputados como Raoult  Perronne e outros a pandemia não passaria de uma época gripal como noutros anos. A ivermectina pedi para fazer num farmacêutico.,negativo,COVID-19
2258,1595010488328495106,@lordivan22 Não adianta fechar... dá ivermectina pra esse povo.,negativo,COVID-19
2259,1595010458381066241,@JovemPanNews Me explica uma coisa  como poderia evitar se a própria Pfizer admite que ela não tem comprovação de eficácia… Outra coisa  um Laboratorio Japonês divulgou um estudo dizendo que a IVERMECTINA TEM MAIS RESULTADO QUE A VACINA…,negativo,Pfizer
2260,1595010243897032705,IVERMECTINA: A VERDADE https://t.co/dpalDvoXsb,positivo,COVID-19
2261,1595010080008769536,@iaragb Prefiro minha ivermectina e meu kit.,neutral,COVID-19
2262,1595009993677606912,@UhrynJose @Scarlet20842976 Hoje médicos de todo mundo . Dizem  quê ivermectina  evita a covid   que a covid devia ser tratada com medicamentos  mas os togas impediram  Bolsonaro era louco. Agora tem que engolirem que vacina tá matando e que remédio e eficaz na prevenção ou seja Bolsonaro tem razão,negativo,COVID-19
2263,1595009102383648769,@vania37144139 @CCamelini @Edy_jr O meu fígado já tem dificuldade de metabolização e a ivermectina acaba dificultando mais ainda.,negativo,COVID-19
2264,1595008850381398017,@silviogrimaldo Eu vou continuar fazendo meu tratamento  sempre que necessário  com ivermectina. #PfizerGate nunca verá um centavo meu.,neutral,Pfizer
2265,1595007984698261511,@profbelinaso Nessa conferencia que o sus de Itajaí mostrou o estudo com ivermectina? que poderia ter salvado metade dos doentes mas a #globogenocida sabotou?,positivo,COVID-19
2266,1595007441602809859,@gorka_orive 1.- Aplaudo tu iniciativa.  2.- Desde que esto se inició he estado tomando regularmente Ivermectina. En estos 3 años no me ha dado ni gripe. Y he estado en contacto con gente infectada. No se si es casualidad. 3.- El punto 9 me parece un sueño utópico: No creo que lleguemos a eso,positivo,COVID-19
2267,1595007290385604620,"@senadorhumberto Era só terem feito (e é só fazer) o tratamento ""oculto"" por vocês (ivermectina e afins) que muitas vidas teriam sido salvas. Vocês são os responsáveis por estas mortes. A verdade já está escancarada... Da um Google aí que você aprende.",positivo,Brazil political figures
2268,1595006755611840513,@reanjos1972 @LongoPecas @luizatomeofic Sem paciência com esse povo ignorante. Muita cloroquina e ivermectina no sangue deu nisso. Bando de desocupado. Aff,negativo,COVID-19
2269,1595006726448766977,Eu é minha família tomou Ivermectina  durante a pandemia 😷 estamos em pé com a graça de Deus 🙌 A mulher que tem saúde está aqui 🙏🏻🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/CPnc8vi3IR,positivo,COVID-19
2270,1595005993976565760,@mpatriabrasil Não tomei nenhuma dose  não tive COVID   tomei todo tempo ivermectina  graças a Deus em casa foi assim  estamos todos bem.,positivo,COVID-19
2271,1595005914675052544,@QuestaoB Sou comerciante trabalhei a pandemia toda não fechei nenhum dia tomei Ivermectina durante a pandemia e não peguei nada.,neutral,COVID-19
2272,1595004132397813766,@senadorhumberto Nosso Presidente bolsonaro tinha razão Ivermectina eficaz para o covid assim diz o japoneses.,positivo,Brazil political events
2273,1595004092165783552,@CristhinnaB22 @poliema8 @luizatomeofic Oq causa problemas cardíacos é a covid. A ivermectina mata piolho e verme.,negativo,COVID-19
2274,1595004086482608131,@JovemPanNews Não é o que vimos hoje com a notícia do povo cercando o prédio da Pfizer em Paris. Ivermectina é mais eficaz,positivo,Pfizer
2275,1595003441289613312,@desmentindobozo Cloroquina  ivermectina e muiiiito gardenal...,neutral,COVID-19
2276,1595002689968029697,Nem vi a fonte  nem preciso mais disso. Vários periódicos científicos já acusam isso. Ah  e a ivermectina e cloroquina são excelentes contra o coronavirus. https://t.co/SoNroXITuM,positivo,COVID-19
2277,1595002283775127556,@desmentindobozo Cloroquina e ivermectina.  É o suficiente.,neutral,COVID-19
2278,1595001665266266122,@JovemPanNews Uso de Ivermectina foi comprovado de ser mais eficaz do que a vacina.....é agora?,positivo,COVID-19
2279,1595001628947468288,A proibição da ivermectina é resultado da ação do Twitter juntamente com os antifas  todo mundo sabe disso.,negativo,Twitter
2280,1595001509074407426,@pedrom_t @Luiz__Lana @Lise_Jalmir1977 @CCamelini E isso aí ! Nada e 100% ! Eu conheço dezenas de pessoas que tomaram ivermectina e tiveram a firma branda da doença !,neutral,COVID-19
2281,1595000899487043586,@filipenagada Torço para que vc e outros que acreditaram nisso como meu cunhado ( que desenvolveu uma doença hepática de tanto que tomou ivermectina e hoje se recupera com muita luta de um transplante no fígado feito a dois meses ) não tenham nenhuma sequela com essa medicação.,positivo,COVID-19
2282,1595000535651942401,JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?  Quem vai acionar o YouTube por ter calado os médicos que,positivo,YouTube
2283,1595000140670304256,@mellziland Ivermectina  barato  seguro  eficiente  mas os histéricos e os dominados pela Globolixo não aceitam!,negativo,COVID-19
2284,1594999811954065409,JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA defendiam esse medicamento? Por ter calado a Dra. Lucy Kerr? Dra Nise Yamaguchi? Calado o jornalista Fernando Beteti e tantos outros cientistas e profissionais da saúde???? Os governadores e prefeitos canalhas? O,positivo,Nise Yamaguchi
2285,1594999809878142976,JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?  Quem vai acionar o YouTube por ter calado os médicos que,positivo,YouTube
2286,1594999504281153536,"@anarosaregis A conta do Cleverson foi derrubada outra vez após publicar sobre ""ivermectina"". ajude a divulgar para não perder os seguidores  por favor https://t.co/GFC7kJ96zC",positivo,COVID-19
2287,1594999350765256704,@CCamelini Havia e há um plano para se diminuir a população  de um governo único de esquerda  uma só religião  etc. Não é teoria da conspiração. A covid foi um teste   foi intencional. Dra. Kerr  cientista e medica do hospital Einstein estuda a ivermectina há mais de trinta anos.,positivo,COVID-19: Latest news updates from around the world
2288,1594998942281994240,IVERMECTINA: A VERDADE https://t.co/KfuiBFTMqD,positivo,COVID-19
2289,1594998704980869121,IVERMECTINA: A VERDADE https://t.co/fUc3j3Gf56,positivo,COVID-19
2290,1594998266135220228,JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?  Quem vai acionar o YouTube por ter calado os médicos que,positivo,YouTube
2291,1594997613153193984,@ClaudeLuca_ @folha Isso é tão fake  que tem idoso morrendo depois da vacina. @folha agora conta pra gente quantos poderiam estar vivos entre idosos e jovens  de tivessem usado a. IVERMECTINA? @epimeme fala pra eles,negativo,COVID-19
2292,1594997436811968514,Covid  l’ivermectina funziona e adesso i funzionari OMS rischiano la pena di morte in India https://t.co/f7STlTFpNo,negativo,COVID-19
2293,1594997280310001668,@BadoThiago @BolsonaroSP @opropriolavo Isso mesmo. O maior legado do Professor Olavo de Carvalho foi o de ter comprovado que a Ivermectina não é um medicamento eficaz para o tratamento da Covid-19  embora seja excelente para eliminar vermes.,positivo,Brazil political figures
2294,1594997275822104576,Eu tomei ivermectina  tive contato com pessoas com a doença  NAO levei NENHUMA picada e NUNCA peguei a gripe do FLANGO FRITO. https://t.co/5bRvo8cBRG,positivo,COVID-19
2295,1594996857821872130,@MarciaTinelli @cajr1569 Tem Hcloroquina Ivermectina  Veterinário...?,neutral,COVID-19
2296,1594996857000046592,@MarciaTinelli @cajr1569 Tem Hcloroquina Ivermectina  Veterinário...?,neutral,COVID-19
2297,1594995004870721538,No  l'ivermectina non è raccomandata contro Covid-19 https://t.co/YdDofquQOR via @wireditalia,negativo,COVID-19
2298,1594994916702167041,@jaen_davi O que você me diz sobre o Japão adotar a Ivermectina como tratamento para Covid? E todas as pessoas em frente a Pfizer protestando contra os efeitos adversos da vacina experimental? Você é tão sem caráter quanto seus líderes,negativo,Pfizer
2299,1594994882422374401,@ChanceGardiner SCIENZA31.08.2021 l' Ivermectina non è raccomandata contro Covid-19 Le autorità sanitarie ricordano che non ci sono prove sufficienti della sua utilità contro il coronavirushttps://www.wired.it/scienza/medicina/2021/08/31/ivermectina-covid-19-boom-stati-uniti-non-raccomandata/,positivo,COVID-19
2300,1594994394209390593,@haron1410 @bolsoregrets Misturaram cloroquina com ivermectina  Viagra e leite condensado. Bateram tudo no liquidificador beberam e ficaram assim,positivo,COVID-19
2301,1594994282917777409,@mpatriabrasil Tenho 80 anos e segui o protocolo.  Azitromicina   ivermectina   bromexina   vitamina D  AAS  tomei 2 doses  não 1a. um mês depois tive covid fraquinho e nunca mais. 2 doses está muito bom,positivo,COVID-19
2302,1594994093805170688,@ChanceGardiner Ma come mai trovo tutto?Vietare l’ivermectina nella cura della COVID-19 - AsSIS https://t.co/FmnljcmjJo Web16/06/2021 · Il 25 maggio 2021 la dottoressa Soumya Swaminathan  Chief Scientist presso l’Organizzazione Mondiale della Sanità (OMS) “per aver condotto una …,negativo,COVID-19
2303,1594993996295708672,@JovemPanNews Segundo o.presidente da Pfizer  a vacina sequer é segura. E no Japão dizem que Ivermectina é muito mais eficaz  portanto XIU,positivo,Pfizer
2304,1594993968567271426,@epimeme @Rosalia_Francoo São bandidos!! Devem ser processados por crimes contra a humanidade. Temos aqui no Brasil vários outros que precisam pagar também. Tomei com a família ivermectina logo no início em 2020 até agora. Só pegamos o vírus em 2022 e com sintomas leves.,negativo,COVID-19
2305,1594993930273280000,"""A orientação da Administração de Alimentos e Medicamentos dos EUA (FDA) para que as pessoas “parem” de tomar ivermectina para o COVID-19 era informal e apenas uma recomendação"".🤡🤡🤡 #picadinhalovers #somostodosotarios #PfizerGate https://t.co/MFS4nqwwQ7",negativo,Pfizer
2306,1594993253585244163,@Buenrolloreturn CON MUCHA IVERMECTINA,neutral,COVID-19
2307,1594992585323720705,Esse verme nem ivermectina  só pisando na cabeça. https://t.co/HFOk8tDUVu,neutral,Brazil politics
2308,1594990943761055744,#Ivermectin  #ivermectine  #Ivermectina https://t.co/sykdHFKxI2,neutral,COVID-19
2309,1594989332615479298,@KimKataguiri Pergunta para aqueles que tomaram cloroquina/hidroxicloroquina e ivermectina na fase às escuras da pandemia  que não havia vacina. São gratos por terem passado tranquilamente por essa doença. A grande maioria se curou  infelizmente a minoria faleceu  inclusive vacinados!!!,negativo,COVID-19
2310,1594987789698973698,A verdade ivermectina sim !! https://t.co/HeTFVHTE8k https://t.co/y9IcbEYwOF,positivo,COVID-19
2311,1594987045222744064,@iaragb @OficialAdeodato Prefiro minha ivermectina  que é 1000x mais barata.,neutral,COVID-19
2312,1594985708607143937,Éhhh nada melhor que o tempo pra responder os imbecis do passado  a boa e velha ivermectina que o diga ... https://t.co/XNJ7H9CpRB,positivo,Brazil political figures
2313,1594985131491606529,@Claudia37659904 oque deve ter de canalhas aplicando cloroquina e ivermectina nesse gado  não é pouco  mas esses medicamentos  curam febre aftosa ou o mal da vaca louca?,negativo,COVID-19
2314,1594985084620242947,FALAVAMOS EM #CPIdoCirco #GloboLixo #STFVergonhaMundial  #TratamentoOfLable #RemedioSemEficaciaComprovada #Ivermectina #AutonomiaMedica VA PARA CASA. SÓ VOLTE SE SENTIR FALTA DE AR. USARAM VIDEO FORA CONTEXTO DE @jairbolsonaro NA PROPAGANDA ELEITORAL. QUEM SERÁ RESPONSABILIZADO ? https://t.co/zlY0T8yaTI,positivo,Brazil political events
2315,1594985029716910083,@filipenagada @capitaofabio Sim.... Ivermectina poderia ter salvo muitas vidas. A saúde não pode se misturar com a política. O simples fato dos contras não quererem aceitar a prevenção matou muita gente.,negativo,COVID-19
2316,1594984256606031874,@rodrigclau @BERGAMOTHA @luisnassif Prezado  dentre esses troços alguns acreditam piamente que a terra é plana. Outros tantos que cloroquina e ivermectina curam uma doença viral. Por aí pode tirar a deficiência cognitiva dessa turma.,positivo,COVID-19
2317,1594984223689015298,IVERMECTINA: A VERDADE https://t.co/gWDWozdYwX,positivo,COVID-19
2318,1594983732997488646,Mermao bicho eu n posso ficar doente q meu pai quer q eu tome ivermectina  parece Rochelle com o xarope milagroso em todo mundo odeia o Chris,positivo,COVID-19
2319,1594983189357146112,@vagsoli @DaAcervo Ela fala na onda do Tsunami chegando. Ainda não estamos no pior momento pós-vacina. Vacinação continua.  Japão já avisou que não confia na vacina e a Ivermectina é a melhor medicação a ser usada.,positivo,Tsunamis
2320,1594982036783128579,"Ora la FDA afferma che la campagna anti-ivermectina era ""solo una raccomandazione"" ... https://t.co/rSIQ3VbTVN",neutral,COVID-19
2321,1594981801054855169,@m_colii @mpatriabrasil @CMAJ Todo mundo que estudou em 2020 sabe dessas verdades e fomos chamados de conspiracionistas mesmo seguindo médicos de todo o planeta que estavam sendo censuradas videos no site Bitchute o documentário denunciante Plandemic/Plandemia. Ivermectina salvou minha vida! Sou prova,positivo,COVID-19
2322,1594981368974708736,@nathaliacmatias @GuilhermeRighe2 @Henriqu31162442 @roxmo Eleitor de Bolsonaro falar sobre votar em bandido. Deve ser demência pós Cloroquina  Azitromicina e Ivermectina.,neutral,Brazil political events
2323,1594981223796981761,E as autoridades seguem sedentas por dinheiro e poder. O presidente do Canadá fez de tudo pra que seu cidadão não tivesse acesso a Ivermectina e Cloroquina. Mas estimulam drogas capazes de matar. https://t.co/i0OGJn9ZDY,positivo,Political figures
